audit_id,contract_id,content_id,studio,expected_payment,actual_payment,difference,violation,timestamp,proof_hash
AUD00718,C0718,Song_418,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,7a5b8093524d2c12b1e28cb1d63bb718f1c0e0c0c7ec7149275ef293881fcdd5
AUD00719,C0719,Song_419,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,eb59b5600afbb5b29fd67e0c973d4e1fc61926b37c053ffe77379f90fb34ebb9
AUD00720,C0720,Song_420,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,4381e054296cebfbcbb52277f6b0914beb76db2aa692c89325f54e8d25441214
AUD00721,C0721,Song_421,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,ef002fe705056ac97698544cedff2ad43248fc5a002dd964fa99abe841709d6b
AUD00722,C0722,Song_422,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,c6d4bc8b1cf9d5102d777f3fd32d69620979a7c82d5c809b959df37b6931444b
AUD00723,C0723,Song_423,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,e72a1f896e8e3ac3aea5d561caaa79734b8467fee03a11728d9ef61e73d5edf1
AUD00724,C0724,Song_424,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,8a4c3b98f341cc574ff7cb72930a1cc6ace4d9c69af88c40ca9c1ec873223986
AUD00725,C0725,Song_425,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,6afe84ad01f58d4b91a8e007fd361d828f4e68d58384c0cd23a7a122b35a9eda
AUD00726,C0726,Song_426,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,175bc308ef7e4c6ba0e41270842273e2ccd29b92e74ea81a6f53fdca1b567520
AUD00727,C0727,Song_427,A24,750.0,-1983.71,2733.71,EXPIRED_LICENSE,2026-04-02T02:19:27.633939,f2a896da5af3608071208259ab522ff592f9d06cfeec45496ec21dbb6757e545
AUD00728,C0728,Song_428,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,3a668108f545cd0d57307a172b2e6c7ace6746af65a3f99d4e5a95857d811c01
AUD00729,C0729,Song_429,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,00219c8a3d8d6c12f4b69ecb455e24b16e7444cc2d1e0824ab18f8675c2772c2
AUD00730,C0730,Song_430,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,3ac3aa0583d7fdbc6b66edb6411f7d3840ad4f61978d637e18b012ff52f15ed2
AUD00731,C0731,Song_431,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,2a6fe8b93d48f46e75a0d29157ba7b7f5ab488e78db83bd180b8009274610393
AUD00732,C0732,Song_432,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b11f6c2878d5f4950fac91dd8586a11848836052d5569fe6c00861410c948c51
AUD00733,C0733,Song_433,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,8030d0e290d23ed01dcdc3449bcbe018be121e56a7ce8781358e5a1723a69c17
AUD00734,C0734,Song_434,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,0fa771f8211c4c8d782c45d8696a6ac1f4f66f668f25cf6bb53d71638868cddb
AUD00735,C0735,Song_435,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,91f183d13c7b4d3a5ae80f7b20c0c407226a5a7b6490d8f9868394329e27c6d6
AUD00736,C0736,Song_436,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,9d2470e78eedf522158b233ecf813f1170137e3fe411ef245c27ffa7a25f0683
AUD00737,C0737,Song_437,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,a039e632922de699a5f242f426d35d27fe0e329d2322f27c4e1dce6255bbdecb
AUD00738,C0738,Song_438,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,bed30cd3ea3632fc910d71c84eb6211bec93d9ec5f81e4ebc593f2ac2627b3c7
AUD00739,C0739,Song_439,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,2863dc238fb12993b0d74f5ed506619a11aec43dd9cdaf569416f6b1b8c9b702
AUD00740,C0740,Song_440,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,d3c52fa21fe22cf6376bdf273b4467e87e678de308faa217b3b2582a23bec5f2
AUD00741,C0741,Song_441,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,8dba9a7807511d8b0e8ffb62936c033fe33a7816266d36862534fe47a4c63308
AUD00742,C0742,Song_442,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,cd16c7783d595584d1f8d234a9b33ee2ca386170812a4a3e6f409d19c8dcdc1c
AUD00743,C0743,Song_443,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,1f816b85d5daf1d483d65488d41ad73afad039c3f7562ccec89a0d76a66ca471
AUD00744,C0744,Song_444,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,b6563e608b53bb76dc4a3dbfa31a808203ca69de1c0f8572e321def40960464b
AUD00745,C0745,Song_445,Disney,750.0,-1983.71,2733.71,EXPIRED_LICENSE,2026-04-02T02:19:27.633939,b2adc585aa0fcafefc951835b17db27f63a4ca9e33364ef0e45ea4d3f2a80153
AUD00746,C0746,Song_446,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,b9613e07f2a0aa27baa8d872e209b3f67006be62a44c426baddf5a42ac6e12fc
AUD00747,C0747,Song_447,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,88b12c2e6d0e99e4ce8617d6c478b9e6d5469d862e43ed59bbc27960afd07cec
AUD00748,C0748,Song_448,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,a71405e51da6d561c15cc6673a8f23887b3eb7133ffa89e9115d821043e209c1
AUD00749,C0749,Song_449,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,f84e69001ce7f3f603bea7436af0d78f901e64c48bb274124001b4ca23b9b00c
AUD00750,C0750,Song_450,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,7aa3f227a4884a191047394aeaf3994d957b0a214a5a302969cfb89f5b271061
AUD00751,C0751,Song_451,Paramount,200.0,238.97,-38.97,OVERPAYMENT,2026-04-02T02:19:27.633939,561f82851e88dbd737ad7c94b147ff1e4ed991840c80999e14743bf7a13a9858
AUD00752,C0752,Song_452,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,97ed11eb2bb64bb0c7cca1afecaf7a787a5a87b28a328d2f3ea6630db0d789f8
AUD00753,C0753,Song_453,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,97b37485be577f0dd974fc0caca45ae6cd48eb7720f4f98b6cbb1e02efcc8372
AUD00754,C0754,Song_454,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,199e63914397cebf435683817c5b41f4ad39302d51773652e0d1fd1fb3b91419
AUD00755,C0755,Song_455,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ea8f7ce8c8b5a7fcacc83809a645aa22751f77175d56490e99aeff135ff82f87
AUD00756,C0756,Song_456,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,faff69cfadd18e127c37096bb6a7991cc5db220818815c329096cab3db6f1338
AUD00757,C0757,Song_457,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,d78d98a2e83796ee385285be0deeb2744123384be5e7566b3f575a5736e1ccb0
AUD00758,C0758,Song_458,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,89d64436c34e5d1bc45d3b67f4aef3d830e27190b1a6b1c81658b0205cdc2432
AUD00759,C0759,Song_459,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,5e9820eece40f9fad6ec157828a02313e6aa27b76535da703e81ff51aa44b992
AUD00760,C0760,Song_460,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,59c644e890cdb6e999ac583f7805faf65ffcdf3c436c88e984edbb37524cc24a
AUD00761,C0761,Song_461,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,2f5948aa5e0877e40dc5a3f2c7c41c4f273aaa5d591ac6ab3c951048605572c0
AUD00762,C0762,Song_462,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,cb9d6e19a709515b2d42043fcce3cc4c25bbb219f0a348bc44aeb9e325deb210
AUD00763,C0763,Song_463,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,d2d6fec98e9cfd717478fab84e49979cd7f61278f2e642701386233af64328a7
AUD00764,C0764,Song_464,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b82a9d79df5745be2c340a1da0a5e13f3731b74ddf82c4450eb82793e6abba50
AUD00765,C0765,Song_465,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,41a6320d93b823bfed94e51dfa13b2467244c22d5a3ccbf858a9546725c3fa33
AUD00766,C0766,Song_466,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,82336c2a27c680762def0431498d69d1a19f65703f105644a4f3619008855cb7
AUD00767,C0767,Song_467,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,53f7479e64e909526f2d8ef9cf28adba7b77baebec609287f161dea71a8f1cc3
AUD00768,C0768,Song_468,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,f283434ff8ead9f0fdb5503b5c5fd19b5e1fd7e8930014ec532190af3daffc06
AUD00769,C0769,Song_469,Warner Bros,750.0,-1983.71,2733.71,EXPIRED_LICENSE,2026-04-02T02:19:27.633939,678f346f2ecdd12e8b223b41ba89ff3f7d775baa4cd716ceab599913726e6a0e
AUD00770,C0770,Song_470,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,f923394478ee39fee76ef0693c09e2a3d742f2791d60ed1e7ee17f6ec6db8fae
AUD00771,C0771,Song_471,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,8ad4cab5147f70286a530341480ce31ba28d5865a91a95a7f4a75ee16d9ba0b7
AUD00772,C0772,Song_472,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,0b279ca909d2eb79febff0ad1e0ca18fd1e7a3f2013fcbd7a59e89166d4440a2
AUD00773,C0773,Song_473,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,05726fe09b45b94b4f551dd9f8b0cc0374f77c5763617bda38038de4781df5fa
AUD00774,C0774,Song_474,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,0a252cb84e2668ead960e41e417a06d6c7e046378bdecb139c392095b2f31d68
AUD00775,C0775,Song_475,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,72df092eb9ae2e776beaaea6106ab0b8bd507ed70f38b3d93f5a0099427f4a25
AUD00776,C0776,Song_476,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,608ab4e1df27c42394e4ad262dfa126f41cc9162c25be0821060a9c2a1c903e5
AUD00777,C0777,Song_477,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,d583d71e7cf79f5f4fd131a44596d18b45f23fafb96ae6799ecfdedf3e8ce202
AUD00778,C0778,Song_478,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,a7a84a5cfab30e57d8a46ae8e1b84672e1ad381e230a84a8e8ba396ad8d78961
AUD00779,C0779,Song_479,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,4a0d08c28c2900a234461fc5fe0dddf85ae6e16ffb809d1e44e0c29e746d9a61
AUD00780,C0780,Song_480,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,321ba1108d88be2c70f5d52a282bc43dc3c55b386c40c5e1f462fef0593154da
AUD00781,C0781,Song_481,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,389a75fa9e12f80ddea2d89cb2655d12b6b1c93732980be3c89ffdf3f8ab4557
AUD00782,C0782,Song_482,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,5fe23397b137050900e126f97f219ca69eb33cfaecae7a2700fe2347831dcee4
AUD00783,C0783,Song_483,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,973b7e7caba4be17a261372a3be242c7f27a1c4b458b3b635617dfaa6d241d7d
AUD00784,C0784,Song_484,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,07caa89670c0f79a33bad8f411676cd9dfadc30dff51abebf23e5f09d106b4ca
AUD00785,C0785,Song_485,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ce6a913c8ed3f94c12fd5347c1e49ce044fdd6b9add951892f896346997e7660
AUD00786,C0786,Song_486,Indie Label,500.0,586.31,-86.31,OVERPAYMENT,2026-04-02T02:19:27.633939,ba90052cad3ea5e522fe699a32e596e8be01a11373422e14c92288d82a9983e4
AUD00787,C0787,Song_487,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,46bf142af0d920f8a3554dc3ec5e9087b082b90708acfd31872918ae121b20e5
AUD00788,C0788,Song_488,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,294d4507a49803f0f1c581a9cf96b356a7e130704e4ee9c74e4ef64d58c6b228
AUD00789,C0789,Song_489,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,c62e89bd26896093b9035b9502202f5164304364010ec144d69c60486fbcbf31
AUD00790,C0790,Song_490,A24,750.0,237.34,512.66,UNDERPAYMENT,2026-04-02T02:19:27.633939,9126c4f8305584cb2a3ccbd1afceb49bf8e598c619403d52a92cc7d565fded97
AUD00791,C0791,Song_491,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,66de2ed752d8fd72e09cc23942dc76eccbce1345dc8729b857ecf00114d650f9
AUD00792,C0792,Song_492,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,7be75064de52b7a8705d69145d89e703dad850b0143eff6b03f1b65db669c8af
AUD00793,C0793,Song_493,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,4fe48037035a55de742fd5c4ef109fd7ba92c38ccd090fdfc458ab7011927395
AUD00794,C0794,Song_494,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,2370418acd1abfc18dd1ed16b559d1a758981e87c60ed47be1949d7cb773a0b3
AUD00795,C0795,Song_495,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,711141cd90cec1224158c2c1d3fcb9cb2a5ed3a7f18050738deb5c456e7df95a
AUD00796,C0796,Song_496,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,01b4e639862b59a7c97a56652f2c43b9b334d0200cebf553bd21be32b76da2fd
AUD00797,C0797,Song_497,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,101b8205c7b117d233dd7989584c1929a0b888420a983b77ce39dfc76a9b69d2
AUD00798,C0798,Song_498,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,0774c2ac4d6f54b76f880eecca89cc468bc42404c5ab58e2b6d9ffcfe403a445
AUD00799,C0799,Song_499,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b445eef6673ef517fb5f42e17c658cd5d2ee211e19a6543dea9f660e75bb2d99
AUD00800,C0800,Song_500,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,192a59efdf893940930dd68cc97fe4be38c483cd6a9e92bb0f814936adb738de
AUD00801,C0801,Song_501,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,e4c464a35cd9c8735b90ba8fdc2ece23510f2e696c852043ae3764be383d1b1a
AUD00802,C0802,Song_502,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,5ddc40d767fea24634bb6575e906813938e77f89a08a5b4e60f2fe9bd9a40a4b
AUD00803,C0803,Song_503,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.636827,e16cbd6cfc78a6d62a3eefc21cb10eea53614f7d06508ecc484c679ef0da3cc5
AUD00804,C0804,Song_504,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.636827,796b38f9a887ceef0019e1fa1693f5b5d7cba9324481874e83964fe020163228
AUD00805,C0805,Song_505,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.636827,edba65aa188b1a6222a610379ee30b5ac76bbf53e1d27b282a1982836c124e72
AUD00806,C0806,Song_506,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.636827,8c44ba42ef2bb7ca9cafbee25d92d286e29a784a487eebaa00871dd1db8cc2b6
AUD00807,C0807,Song_507,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.636827,443c7a012cda290cc01ec3decba90f1b6db10930981ab42fb2f77211145cb066
AUD00808,C0808,Song_508,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.636827,c8f71330818dfdba7f0d139999963ceb8ecbf8a1b5c847a52b3518be4edb8924
AUD00809,C0809,Song_509,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.636827,cf3d6bac74d7fb1b29ae3676cfeefd6f883c158ee4ee057b1a69237af328d2f2
AUD00810,C0810,Song_510,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.636827,c85bacd5d7ec98a8bc66393bdfdbaf83f63c2304a6a1a298cc5c3a600b5675c8
AUD00811,C0811,Song_511,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.636827,da6bae197c30d7354a9966edf6b726557135a025cfd3e3af8e7db979a8592221
AUD00812,C0812,Song_512,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.636827,3bd1de19e82e97cb3ef740cb39cfb87d6c5121c8963a3e95ebd7f095973569bd
AUD00813,C0813,Song_513,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.636827,be3b7c41d139b46630a5d58ab8d82b471183195b07593275b1beea6a0111a061
AUD00814,C0814,Song_514,Netflix Originals,750.0,447.0,303.0,UNDERPAYMENT,2026-04-02T02:19:27.636827,0aee43105655cb8f87623a82cb46bc2450083b5eefd4c67cb2552a70dbd51979
AUD00815,C0815,Song_515,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.636827,7ec448497867bc9b7bea81231f8037f731723ffc443ebcad8eb600db67aec52b
AUD00816,C0816,Song_516,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.636827,bbee6bc794e0acced66919a10eaa5cf9f6f1dcc5908e353fa359b0d8e5b50fd2
AUD00817,C0817,Song_517,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.636827,3f0827871d2f0cc513d25307e90a7f557fc1a7d489a91158c672588103b3c441
AUD00818,C0818,Song_518,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.636827,3342cfdf3f40f081af1074c58ab625aa583901bb848630627a6ba42d4f523a72
AUD00819,C0819,Song_519,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.636827,6bc6c8b22e340ff65fd986f5af9222ecd74e9132e428ffdfc3f784da200bf8c0
AUD00820,C0820,Song_520,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,b5f4d6cb99755d6a31e84bddb93425a13cd6955e74e3c29d6458bef8c9578f09
AUD00821,C0821,Song_521,Universal,750.0,-59.69,809.69,UNDERPAYMENT,2026-04-02T02:19:27.637335,8241171ab3184eeb0a75012e3c21570faf47a556897b2a5861fda023c4f37fc7
AUD00822,C0822,Song_522,A24,500.0,117.5,382.5,UNDERPAYMENT,2026-04-02T02:19:27.637335,4e9e86e6ce159b415871f76440ddec8d060850e4b06e4fa743ae9838af4344be
AUD00823,C0823,Song_523,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,a52b117fbec57e88ab539097277e3b0e84a724a6fcf52d2587784b3e47a6dac2
AUD00824,C0824,Song_524,Netflix Originals,750.0,907.72,-157.72,OVERPAYMENT,2026-04-02T02:19:27.637335,033f0d5d3abb546c8b5379e43998ce4e6d5301b526760c914e71c5ff090bc274
AUD00825,C0825,Song_525,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,8999e1a9ce72b1c4bb288cc7f0b2d647f2d346a97f689c334a98ba6a6cc6c01b
AUD00826,C0826,Song_526,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,175d6ea4c043b3c9d558c6bb56e8adbc0c211f7fe2f62c02c61ed9409783779b
AUD00827,C0827,Song_527,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,26389f84340022ba84ae52e5aa608fb65adcf03c2c31a0bde277df9ecb5348a2
AUD00828,C0828,Song_528,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,c41eaaa4055957eff55d7efd681e65cd971983f42b1e2e3b799073e49e3b3bab
AUD00829,C0829,Song_529,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,386c5f4cb7389962decaf7b8b3dfe79b21ed2b1d3c535eb07b8af19012391a41
AUD00830,C0830,Song_530,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,044481ea9dc11766c84ba0d4b5d1e1c4c4e64e25461db07895ef26608443112a
AUD00831,C0831,Song_531,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,08cbd3488581d0fdd8582079f125468694b98e2799a2fea64b6c7afbe3273acd
AUD00832,C0832,Song_532,Indie Label,200.0,217.16,-17.16,OVERPAYMENT,2026-04-02T02:19:27.637335,0d070db9bc524427f973213d61d7afc183ea2f2ca3bbb1a0847a2f62ba010088
AUD00833,C0833,Song_533,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,e60d0bedae1ec6e2ffdc19ef33aeab28c3677ef07698d7c0e96325d71778188c
AUD00834,C0834,Song_534,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,8681d2ad2d753672dcdf3f91111a82508d1d7cb10016b8f7c1e679cb1d1c0048
AUD00835,C0835,Song_535,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,6c478e300f0f747bc7c3083d4119a0a76ee6d148f65790013b06c77cd63308aa
AUD00836,C0836,Song_536,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,ae4709a19cb19dd133ef5db8dfc6a3af3e8af1d799fb309aedd29d8afe645eb8
AUD00837,C0837,Song_537,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,ef7899edc0fc8609f5e41353504135793a26127b609b174d5ddeebfc2203a443
AUD00838,C0838,Song_538,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,9effdd760900028c31a7ad5d4af4276fa1b5276abe51a603a5efe317a2aa7ec7
AUD00839,C0839,Song_539,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,ae5906412213662c1011e55a12d17a758f8a4942d4ac6802da319ed982928b7f
AUD00840,C0840,Song_540,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,1370c007241b68eda9a449a082b8ab675a05c13adb32a60f1094b48c71296323
AUD00841,C0841,Song_541,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,ff012aa3f71f00cb8094b7a8f0925e2128d8f84f47f0f504845a5662ed858df1
AUD00842,C0842,Song_542,Indie Label,500.0,-347.67,847.67,TERRITORY_VIOLATION,2026-04-02T02:19:27.637335,32137901e2f5080f9a344d3c8a84f318fcef5697707ef96c2d69a1dc1d7e44d0
AUD00843,C0843,Song_543,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,0dcac43399208bc7be8bae2c50bd3c2c5ffcc4d7e506efd388229a3b2913ce66
AUD00844,C0844,Song_544,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,05b586806c92e18a1df0ddc294ecbd84af2b6c03118bb85102445fbe2419eac6
AUD00845,C0845,Song_545,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,a73153128359a824f1a48759e5d36a1bebeaef9607f0ce8a9f60206ed0e2ebd9
AUD00846,C0846,Song_546,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,f6766bd9e31e673e05e7bf19f0385354966404f2fe638504ea9df3580eecc586
AUD00847,C0847,Song_547,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,d124a4746b3e5c01fc0578b673f6bff5704e2b02b43fddc5c2ff6b1bb1d60187
AUD00848,C0848,Song_548,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,36943fa19e9bc829012ea5f443f283932484f2a6412d5c5bcfe803bd58a3f89f
AUD00849,C0849,Song_549,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,c7d239c0b6646434d0eb2b65a4371fd0c6396d2d42da2d2780f249f286e5e60a
AUD00850,C0850,Song_550,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,0d318c5b372d831f2307934ad245a4e4018d622c4dd9efafc5e7501d487fd5bf
AUD00851,C0851,Song_551,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,144edf64641a7892578712392b6993f5b10b6b6278dfb0bf97be135accee32c6
AUD00852,C0852,Song_552,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,642e076422478b4ab04137daa5e603a92f39e5a84b50dcdce7159df5e20e62e0
AUD00853,C0853,Song_553,A24,750.0,25.86,724.14,UNDERPAYMENT,2026-04-02T02:19:27.637335,0ca79e9de5482ff4f32b84a99b41bc7c57418ff1a903d42eeba9033bcea7afd0
AUD00854,C0854,Song_554,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,1b026f0dd5ab7d12996e0be8d6e1ea84da8409ffb86b93ae3337f41f2a98c4b3
AUD00855,C0855,Song_555,Warner Bros,200.0,236.07,-36.07,OVERPAYMENT,2026-04-02T02:19:27.637335,2a324c7288291d43e19daa9515b65000b2ed9afa0c0df2467e078b8f4bdaab63
AUD00856,C0856,Song_556,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,deea125ba6865eab7fd6e00f17db5356720ec1575f41d69f09981bb18597bd64
AUD00857,C0857,Song_557,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,9a4bc986ffa0a36f9bdbf9ca8eea9efbbc0de12d984d7243419d4ccdc6492ea6
AUD00858,C0858,Song_558,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,de4f547f573ff43655bcefe2792d540cba251173a0514a2f91a26b6b42be2f06
AUD00859,C0859,Song_559,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,0d717d3416e1e657304c0743b7f74159ff52c7aebc148fbbf4cf7dce8044c2ee
AUD00860,C0860,Song_560,Universal,500.0,540.53,-40.53,OVERPAYMENT,2026-04-02T02:19:27.637335,b11ff3f2f2b332ccc69fe520349fbbeeafc7ca7ded97ea0e451049a152695144
AUD00861,C0861,Song_561,Indie Label,200.0,241.06,-41.06,OVERPAYMENT,2026-04-02T02:19:27.637335,8f2c5eab32e0d26d522aa909344c750e50660dbd617de511bdf330c22f092251
